Org_ID,Org_Name,Org_Street_Address,Org_City,Org_State,Org_Zip,Trans_Type,Trans_Start_Date,Trans_End_Date,Trans_Amount,Trans_Agency,Trans_ID,Trans_Award_Method,Trans_PIN,Trans_Description,Trans_Is_Prime_or_Sub_Contract,Trans_Approval_Date
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2012","06/30/2013",28146.00,"BRONX COMM BOARD 5","'CT 385 20131408361","Intergovernmental","'05713000759","DELL LATITUDE",,"12/21/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2012","06/30/2013",28146.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131408361","Intergovernmental","'05713000759","DELL LATITUDE",,"12/21/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/10/2012","06/30/2013",66702.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131408823","Intergovernmental","'2013-200-9381","CT1",,"11/13/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/10/2012","06/30/2013",66702.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131408823","Intergovernmental","'2013-200-9381","CT1",,"11/13/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/10/2012","06/30/2013",66702.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131408823","Intergovernmental","'2013-200-9381","CT1",,"11/13/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/10/2012","06/30/2013",66702.00,"BRONX COMM BOARD 5","'CT 385 20131408823","Intergovernmental","'2013-200-9381","CT1",,"11/13/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/01/2012","10/31/2013",28710.00,"BRONX COMM BOARD 5","'CT 385 20131409693","Intergovernmental","'0808201201","ATTACHMATE LICENSE MAINTENANCE",,"11/09/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/01/2012","10/31/2013",28710.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131409693","Intergovernmental","'0808201201","ATTACHMATE LICENSE MAINTENANCE",,"11/09/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/01/2012","10/31/2013",28710.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131409693","Intergovernmental","'0808201201","ATTACHMATE LICENSE MAINTENANCE",,"11/09/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/01/2012","10/31/2013",28710.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131409693","Intergovernmental","'0808201201","ATTACHMATE LICENSE MAINTENANCE",,"11/09/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/25/2012","01/24/2013",46647.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131410326","Small Purchase","'000000","CONEY ISLAND - 26200901 - P.O.#15-331-13-001",,"11/30/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/25/2012","01/24/2013",46647.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131410326","Small Purchase","'000000","CONEY ISLAND - 26200901 - P.O.#15-331-13-001",,"11/30/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/25/2012","01/24/2013",46647.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131410326","Small Purchase","'000000","CONEY ISLAND - 26200901 - P.O.#15-331-13-001",,"11/30/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/25/2012","01/24/2013",46647.00,"BRONX COMM BOARD 5","'CT 385 20131410326","Small Purchase","'000000","CONEY ISLAND - 26200901 - P.O.#15-331-13-001",,"11/30/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/05/2012","06/30/2014",33451.00,"BRONX COMM BOARD 5","'CT 385 20131410936","Intergovernmental","'82613O0018001","PIN 3018006 ANNUAL MAINTENANCE AGREEMENT RENEWAL",,"12/10/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/05/2012","06/30/2014",33451.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131410936","Intergovernmental","'82613O0018001","PIN 3018006 ANNUAL MAINTENANCE AGREEMENT RENEWAL",,"12/10/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/05/2012","06/30/2014",33451.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131410936","Intergovernmental","'82613O0018001","PIN 3018006 ANNUAL MAINTENANCE AGREEMENT RENEWAL",,"12/10/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/05/2012","06/30/2014",33451.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131410936","Intergovernmental","'82613O0018001","PIN 3018006 ANNUAL MAINTENANCE AGREEMENT RENEWAL",,"12/10/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/19/2012","11/19/2013",39600.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131411011","Intergovernmental","'1003900047692","OPTIFLEX 990-GLEN OAKS",,"11/07/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/19/2012","11/19/2013",39600.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131411011","Intergovernmental","'1003900047692","OPTIFLEX 990-GLEN OAKS",,"11/07/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/19/2012","11/19/2013",39600.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131411011","Intergovernmental","'1003900047692","OPTIFLEX 990-GLEN OAKS",,"11/07/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/19/2012","11/19/2013",39600.00,"BRONX COMM BOARD 5","'CT 385 20131411011","Intergovernmental","'1003900047692","OPTIFLEX 990-GLEN OAKS",,"11/07/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/08/2012","06/30/2013",41250.00,"BRONX COMM BOARD 5","'CT 385 20131411151","Intergovernmental","'13DC1044","COMPUTERS NEEDED BY AGENCY",,"03/20/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/08/2012","06/30/2013",41250.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131411151","Intergovernmental","'13DC1044","COMPUTERS NEEDED BY AGENCY",,"03/20/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/08/2012","06/30/2013",41250.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131411151","Intergovernmental","'13DC1044","COMPUTERS NEEDED BY AGENCY",,"03/20/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/08/2012","06/30/2013",41250.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131411151","Intergovernmental","'13DC1044","COMPUTERS NEEDED BY AGENCY",,"03/20/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/15/2012","02/15/2013",43040.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131411688","Small Purchase","'000000","LINCOLN - 25200301 - P.O.#15-222-13-023",,"11/29/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/15/2012","02/15/2013",43040.00,"BRONX COMM BOARD 5","'CT 385 20131411688","Small Purchase","'000000","LINCOLN - 25200301 - P.O.#15-222-13-023",,"11/29/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/15/2012","02/15/2013",43040.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131411688","Small Purchase","'000000","LINCOLN - 25200301 - P.O.#15-222-13-023",,"11/29/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/15/2012","02/15/2013",43040.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131411688","Small Purchase","'000000","LINCOLN - 25200301 - P.O.#15-222-13-023",,"11/29/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/04/2013","06/30/2013",59215.00,"BRONX COMM BOARD 5","'CT 385 20131413186","Intergovernmental","'20131600076","DELL OPTIPLEX 9010 DESKTOP COMPUTER",,"12/13/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/04/2013","06/30/2013",59215.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131413186","Intergovernmental","'20131600076","DELL OPTIPLEX 9010 DESKTOP COMPUTER",,"12/13/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/04/2013","06/30/2013",59215.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131413186","Intergovernmental","'20131600076","DELL OPTIPLEX 9010 DESKTOP COMPUTER",,"12/13/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/04/2013","06/30/2013",59215.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131413186","Intergovernmental","'20131600076","DELL OPTIPLEX 9010 DESKTOP COMPUTER",,"12/13/2012"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/15/2013","03/14/2018",911175.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131418243","Intergovernmental","'85813O0001001","Quest Software and Maintenance Support",,"04/03/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/15/2013","03/14/2018",911175.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131418243","Intergovernmental","'85813O0001001","Quest Software and Maintenance Support",,"04/03/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/15/2013","03/14/2018",911175.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131418243","Intergovernmental","'85813O0001001","Quest Software and Maintenance Support",,"04/03/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/15/2013","03/14/2018",911175.00,"BRONX COMM BOARD 5","'CT 385 20131418243","Intergovernmental","'85813O0001001","Quest Software and Maintenance Support",,"04/03/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/07/2013","06/30/2013",41932.00,"BRONX COMM BOARD 5","'CT 385 20131418455","Intergovernmental","'82613O0042001","PIN 3018010 AGGREGATE BUY- FOR DELL COMPUTERS, LAPTOPS & ACC",,"02/28/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/07/2013","06/30/2013",41932.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131418455","Intergovernmental","'82613O0042001","PIN 3018010 AGGREGATE BUY- FOR DELL COMPUTERS, LAPTOPS & ACC",,"02/28/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/07/2013","06/30/2013",41932.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131418455","Intergovernmental","'82613O0042001","PIN 3018010 AGGREGATE BUY- FOR DELL COMPUTERS, LAPTOPS & ACC",,"02/28/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/07/2013","06/30/2013",41932.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131418455","Intergovernmental","'82613O0042001","PIN 3018010 AGGREGATE BUY- FOR DELL COMPUTERS, LAPTOPS & ACC",,"02/28/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/22/2013","08/30/2013",67532.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131420465","Intergovernmental","'DCLA-001","DELL COMPUTERS FOR DCLA",,"03/21/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/22/2013","08/30/2013",67532.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131420465","Intergovernmental","'DCLA-001","DELL COMPUTERS FOR DCLA",,"03/21/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/22/2013","08/30/2013",67532.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131420465","Intergovernmental","'DCLA-001","DELL COMPUTERS FOR DCLA",,"03/21/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/22/2013","08/30/2013",67532.00,"BRONX COMM BOARD 5","'CT 385 20131420465","Intergovernmental","'DCLA-001","DELL COMPUTERS FOR DCLA",,"03/21/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/04/2013","06/30/2013",60772.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131420508","Intergovernmental","'33590413","DELL LATITUDE E6430.QMS LOG#4439/13",,"04/24/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/04/2013","06/30/2013",60772.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131420508","Intergovernmental","'33590413","DELL LATITUDE E6430.QMS LOG#4439/13",,"04/24/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/04/2013","06/30/2013",60772.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131420508","Intergovernmental","'33590413","DELL LATITUDE E6430.QMS LOG#4439/13",,"04/24/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/04/2013","06/30/2013",60772.00,"BRONX COMM BOARD 5","'CT 385 20131420508","Intergovernmental","'33590413","DELL LATITUDE E6430.QMS LOG#4439/13",,"04/24/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/01/2013","03/31/2014",58494.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131420853","Intergovernmental","'00213MIS0792","Software Support",,"03/27/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/01/2013","03/31/2014",58494.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131420853","Intergovernmental","'00213MIS0792","Software Support",,"03/27/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/01/2013","03/31/2014",58494.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131420853","Intergovernmental","'00213MIS0792","Software Support",,"03/27/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/01/2013","03/31/2014",58494.00,"BRONX COMM BOARD 5","'CT 385 20131420853","Intergovernmental","'00213MIS0792","Software Support",,"03/27/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/01/2013","06/30/2013",25952.00,"BRONX COMM BOARD 5","'CT 385 20131420943","Intergovernmental","'33590082A","PHOTOSHOP SOFTWARE FOR NYPD MISD WIN 7 AND MAC",,"04/16/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/01/2013","06/30/2013",25952.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131420943","Intergovernmental","'33590082A","PHOTOSHOP SOFTWARE FOR NYPD MISD WIN 7 AND MAC",,"04/16/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/01/2013","06/30/2013",25952.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131420943","Intergovernmental","'33590082A","PHOTOSHOP SOFTWARE FOR NYPD MISD WIN 7 AND MAC",,"04/16/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/01/2013","06/30/2013",25952.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131420943","Intergovernmental","'33590082A","PHOTOSHOP SOFTWARE FOR NYPD MISD WIN 7 AND MAC",,"04/16/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/18/2013","09/30/2013",97931.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131421738","Intergovernmental","'2-405-0086-13","MISC SOFTWARE-LICENSE UPGRADE AND ANNUAL SVC",,"04/04/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/18/2013","09/30/2013",97931.00,"BRONX COMM BOARD 5","'CT 385 20131421738","Intergovernmental","'2-405-0086-13","MISC SOFTWARE-LICENSE UPGRADE AND ANNUAL SVC",,"04/04/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/18/2013","09/30/2013",97931.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131421738","Intergovernmental","'2-405-0086-13","MISC SOFTWARE-LICENSE UPGRADE AND ANNUAL SVC",,"04/04/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/18/2013","09/30/2013",97931.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131421738","Intergovernmental","'2-405-0086-13","MISC SOFTWARE-LICENSE UPGRADE AND ANNUAL SVC",,"04/04/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/07/2013","06/30/2013",59312.00,"BRONX COMM BOARD 5","'CT 385 20131421827","Intergovernmental","'84613O0017001","Dell COMPUTERS OPTIPLEX 3010 MINTOWERS",,"06/25/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/07/2013","06/30/2013",59312.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131421827","Intergovernmental","'84613O0017001","Dell COMPUTERS OPTIPLEX 3010 MINTOWERS",,"06/25/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/07/2013","06/30/2013",59312.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131421827","Intergovernmental","'84613O0017001","Dell COMPUTERS OPTIPLEX 3010 MINTOWERS",,"06/25/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/07/2013","06/30/2013",59312.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131421827","Intergovernmental","'84613O0017001","Dell COMPUTERS OPTIPLEX 3010 MINTOWERS",,"06/25/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/25/2013","02/24/2014",37879.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131421877","Intergovernmental","'84113PO325IT","BUSINESS OBJECT ENT SUPPORT",,"04/11/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/25/2013","02/24/2014",37879.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131421877","Intergovernmental","'84113PO325IT","BUSINESS OBJECT ENT SUPPORT",,"04/11/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/25/2013","02/24/2014",37879.00,"BRONX COMM BOARD 5","'CT 385 20131421877","Intergovernmental","'84113PO325IT","BUSINESS OBJECT ENT SUPPORT",,"04/11/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/25/2013","02/24/2014",37879.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131421877","Intergovernmental","'84113PO325IT","BUSINESS OBJECT ENT SUPPORT",,"04/11/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/14/2013","06/30/2013",93860.00,"BRONX COMM BOARD 5","'CT 385 20131422146","Intergovernmental","'05633590194","33590194-DELL E6530 LAPTOPS & ACCESSORIES",,"04/24/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/14/2013","06/30/2013",93860.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131422146","Intergovernmental","'05633590194","33590194-DELL E6530 LAPTOPS & ACCESSORIES",,"04/24/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/14/2013","06/30/2013",93860.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131422146","Intergovernmental","'05633590194","33590194-DELL E6530 LAPTOPS & ACCESSORIES",,"04/24/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/14/2013","06/30/2013",93860.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131422146","Intergovernmental","'05633590194","33590194-DELL E6530 LAPTOPS & ACCESSORIES",,"04/24/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/25/2013","06/30/2013",72863.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131422286","Small Purchase","'13054CPUS","DELL Marketing, LLC",,"05/02/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/25/2013","06/30/2013",72863.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131422286","Small Purchase","'13054CPUS","DELL Marketing, LLC",,"05/02/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/25/2013","06/30/2013",72863.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131422286","Small Purchase","'13054CPUS","DELL Marketing, LLC",,"05/02/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/25/2013","06/30/2013",72863.00,"BRONX COMM BOARD 5","'CT 385 20131422286","Small Purchase","'13054CPUS","DELL Marketing, LLC",,"05/02/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/25/2013","06/30/2013",75631.00,"BRONX COMM BOARD 5","'CT 385 20131422367","Intergovernmental","'82613O0095","Iconic Server Hardware",,"04/12/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/25/2013","06/30/2013",75631.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131422367","Intergovernmental","'82613O0095","Iconic Server Hardware",,"04/12/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/25/2013","06/30/2013",75631.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131422367","Intergovernmental","'82613O0095","Iconic Server Hardware",,"04/12/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/25/2013","06/30/2013",75631.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131422367","Intergovernmental","'82613O0095","Iconic Server Hardware",,"04/12/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/26/2013","06/30/2013",27765.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131422457","Intergovernmental","'057130001382","LAPTOPS PROCUREMENT",,"05/03/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/26/2013","06/30/2013",27765.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131422457","Intergovernmental","'057130001382","LAPTOPS PROCUREMENT",,"05/03/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/26/2013","06/30/2013",27765.00,"BRONX COMM BOARD 5","'CT 385 20131422457","Intergovernmental","'057130001382","LAPTOPS PROCUREMENT",,"05/03/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","03/26/2013","06/30/2013",27765.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131422457","Intergovernmental","'057130001382","LAPTOPS PROCUREMENT",,"05/03/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/01/2013","05/31/2013",33396.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131422928","Intergovernmental","'04213HU023011DELL040113","HUNTER COLLEGE WEXLER LIBRARY RENOVATION",,"04/26/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/01/2013","05/31/2013",33396.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131422928","Intergovernmental","'04213HU023011DELL040113","HUNTER COLLEGE WEXLER LIBRARY RENOVATION",,"04/26/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/01/2013","05/31/2013",33396.00,"BRONX COMM BOARD 5","'CT 385 20131422928","Intergovernmental","'04213HU023011DELL040113","HUNTER COLLEGE WEXLER LIBRARY RENOVATION",,"04/26/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/01/2013","05/31/2013",33396.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131422928","Intergovernmental","'04213HU023011DELL040113","HUNTER COLLEGE WEXLER LIBRARY RENOVATION",,"04/26/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/08/2013","06/30/2013",64066.00,"BRONX COMM BOARD 5","'CT 385 20131423223","Small Purchase","'DCP03020130009932","Computer Equipment for 22 Reade Sreet and other DCP Offices",,"04/19/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/08/2013","06/30/2013",64066.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20131423223","Small Purchase","'DCP03020130009932","Computer Equipment for 22 Reade Sreet and other DCP Offices",,"04/19/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/08/2013","06/30/2013",64066.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20131423223","Small Purchase","'DCP03020130009932","Computer Equipment for 22 Reade Sreet and other DCP Offices",,"04/19/2013"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/08/2013","06/30/2013",64066.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20131423223","Small Purchase","'DCP03020130009932","Computer Equipment for 22 Reade Sreet and other DCP Offices",,"04/19/2013"
